Wed Dec  7 13:40:05 2022
Cyclic Voltammetry
File: cp_example.txt
Data Source: KBIO Potentiostat
Instrument Model: SP50E
Header: 
Note: 

Init E (V) = -0.00
High E (V) = 6.18
Low E (V) = -0.00
Scan Rate (V/s) = 0.041
Segment = 3
Sample Interval (V) = 1.000e-02

Potential/V, Current/A
3.900e+00, 5.123e-04
3.887e+00, 5.123e-04
3.875e+00, 5.116e-04
3.864e+00, 5.139e-04
3.852e+00, 5.131e-04
3.839e+00, 5.123e-04
3.828e+00, 5.116e-04
3.816e+00, 5.108e-04
3.804e+00, 5.116e-04
3.793e+00, 5.100e-04
3.779e+00, 5.100e-04
3.768e+00, 5.131e-04
3.757e+00, 5.108e-04
3.746e+00, 5.131e-04
3.736e+00, 5.139e-04
3.724e+00, 5.108e-04
3.713e+00, 5.131e-04
3.703e+00, 5.100e-04
3.693e+00, 5.108e-04
3.682e+00, 5.162e-04
3.670e+00, 5.139e-04
3.658e+00, 5.131e-04
3.646e+00, 5.116e-04
3.635e+00, 5.123e-04
3.622e+00, 5.108e-04
3.610e+00, 5.100e-04
3.597e+00, 5.123e-04
3.585e+00, 5.108e-04
3.572e+00, 5.100e-04
3.560e+00, 5.108e-04
3.548e+00, 5.100e-04
3.538e+00, 5.093e-04
3.526e+00, 5.100e-04
3.515e+00, 5.108e-04
3.504e+00, 5.108e-04
3.493e+00, 5.108e-04
3.482e+00, 5.093e-04
3.470e+00, 5.085e-04
3.459e+00, 5.093e-04
3.448e+00, 5.100e-04
3.435e+00, 5.100e-04
3.421e+00, 5.100e-04
3.408e+00, 5.100e-04
3.397e+00, 5.100e-04
3.384e+00, 5.078e-04
3.371e+00, 5.108e-04
3.360e+00, 5.100e-04
3.348e+00, 5.062e-04
3.337e+00, 5.085e-04
3.326e+00, 5.116e-04
3.315e+00, 5.116e-04
3.304e+00, 5.078e-04
3.293e+00, 5.078e-04
3.283e+00, 5.085e-04
3.272e+00, 5.070e-04
3.261e+00, 5.085e-04
3.250e+00, 5.100e-04
3.239e+00, 5.085e-04
3.228e+00, 5.085e-04
3.217e+00, 5.078e-04
3.206e+00, 5.093e-04
3.195e+00, 5.078e-04
3.184e+00, 5.070e-04
3.174e+00, 5.085e-04
3.162e+00, 5.093e-04
3.152e+00, 5.078e-04
3.139e+00, 5.100e-04
3.129e+00, 5.062e-04
3.118e+00, 5.085e-04
3.107e+00, 5.078e-04
3.097e+00, 5.070e-04
3.086e+00, 5.062e-04
3.074e+00, 5.039e-04
3.063e+00, 5.070e-04
3.052e+00, 5.055e-04
3.041e+00, 5.078e-04
3.029e+00, 5.047e-04
3.019e+00, 5.062e-04
3.008e+00, 5.047e-04
2.996e+00, 5.055e-04
2.986e+00, 5.070e-04
2.976e+00, 5.070e-04
2.965e+00, 5.047e-04
2.955e+00, 5.070e-04
2.944e+00, 5.070e-04
2.931e+00, 5.047e-04
2.921e+00, 5.055e-04
2.910e+00, 5.070e-04
2.900e+00, 5.062e-04
2.890e+00, 5.070e-04
2.878e+00, 5.055e-04
2.867e+00, 5.055e-04
2.857e+00, 5.062e-04
2.846e+00, 5.062e-04
2.836e+00, 5.062e-04
2.825e+00, 5.070e-04
2.814e+00, 5.078e-04
2.804e+00, 5.062e-04
2.794e+00, 5.070e-04
2.783e+00, 5.055e-04
2.772e+00, 5.047e-04
2.762e+00, 5.039e-04
2.752e+00, 5.047e-04
2.741e+00, 5.055e-04
2.730e+00, 5.047e-04
2.720e+00, 5.032e-04
2.710e+00, 5.024e-04
2.698e+00, 5.039e-04
2.688e+00, 5.039e-04
2.678e+00, 5.039e-04
2.667e+00, 5.055e-04
2.657e+00, 5.055e-04
2.647e+00, 5.055e-04
2.636e+00, 5.070e-04
2.625e+00, 5.039e-04
2.615e+00, 5.032e-04
2.604e+00, 5.055e-04
2.594e+00, 5.024e-04
2.584e+00, 5.039e-04
2.573e+00, 5.032e-04
2.573e+00, 5.055e-04
2.574e+00, 5.055e-04
2.572e+00, 5.039e-04
2.573e+00, 5.055e-04
2.572e+00, 5.039e-04
2.573e+00, 5.055e-04
2.573e+00, 5.032e-04
2.573e+00, 5.055e-04
2.573e+00, 5.062e-04
2.574e+00, 5.055e-04
2.573e+00, 5.032e-04
2.572e+00, 5.024e-04
2.574e+00, 5.055e-04
2.573e+00, 5.016e-04
2.573e+00, 5.062e-04
2.573e+00, 5.024e-04
2.573e+00, 5.032e-04
2.572e+00, 5.032e-04
2.573e+00, 5.047e-04
2.573e+00, 5.032e-04
2.573e+00, 5.024e-04
2.574e+00, 5.039e-04
2.573e+00, 5.062e-04
2.573e+00, 5.047e-04
2.573e+00, 5.032e-04
2.574e+00, 5.016e-04
2.572e+00, 5.039e-04
2.572e+00, 5.047e-04
2.574e+00, 5.032e-04
2.574e+00, 5.032e-04
